818098	5.1	104
818108	6.3	540
818110	5.5	785
818123	6.4	575
818133	5.2	13
818165	5.3	7281
818170	7.0	739
818172	6.7	27
818226	6.1	236
819816	8.1	15
819817	7.2	44
819839	5.0	722
819880	6.1	285
819895	7.8	1844
819897	6.9	22
819900	3.5	100
819906	7.1	487
819916	4.9	135
819942	5.6	8
819952	5.5	66
819953	6.9	2633
820018	6.0	43
820037	5.8	228
820042	6.3	265
820054	4.4	127
820058	6.3	11
820059	6.9	8
820069	4.4	8
820070	7.5	16
820074	7.4	5
820082	6.8	6
820094	4.3	657
820096	7.3	1593
820111	5.7	1563
820117	5.0	1657
820118	4.9	195
820129	5.7	18
820142	4.2	3396
820153	6.3	294
820158	7.4	733
820160	6.5	13
820162	6.5	673
820164	7.3	13
820846	6.3	63
820858	3.5	95
820872	4.6	238
820879	6.6	52
820892	7.2	30
820896	3.9	10
820908	8.2	15
820911	3.4	7
820914	4.9	485
820987	5.5	39
820995	7.0	9
820998	6.5	11
821003	8.9	10
821008	6.9	19
821012	7.1	329
821030	7.7	10
821040	8.2	6
821048	6.2	13
821442	7.4	6671
821443	4.6	22
821462	6.5	672
821463	6.8	209
821470	6.7	3873
821473	5.6	92
821475	5.0	44
821477	5.6	48
821478	6.4	29
821484	6.0	47
821486	5.4	15
821517	4.1	100
821554	3.5	63
821555	6.7	12
821557	5.8	199
821640	5.8	74692
821642	6.7	47218
821777	6.1	53
821778	4.4	7
821810	6.0	693
822003	5.1	91
822046	7.3	34
822388	5.7	138
822389	7.3	5921
822393	6.6	22
822785	6.3	98
822791	6.2	494
822802	2.7	415
822806	7.2	43
822811	7.8	67
822816	5.7	7
822819	5.5	387
822823	4.7	27
822831	4.3	129
822832	7.1	130828
822833	3.8	2010
822845	7.0	22
822847	5.7	104822
822849	6.8	3717
822854	7.2	281635
822856	4.1	481
822868	5.5	5617
823188	4.9	775
823240	6.4	1271
823261	4.2	220
823410	7.9	9
823412	6.7	14
823451	5.8	1360
823460	5.7	28
823462	7.0	294
823474	7.8	6
823493	7.2	66
823511	5.6	48
823599	5.4	291
823613	6.8	13
823619	4.2	6
823635	6.5	109
823645	7.6	83
823649	8.5	6
823651	6.0	95
823652	5.9	12
823654	5.6	334
823682	6.9	9
823702	8.8	29
823725	7.4	5
824276	6.5	13
824279	7.1	24
824289	8.0	5
824298	6.2	157
824308	5.8	199
824316	8.0	4893
824320	4.2	204
824323	3.7	46
824324	5.5	148
824327	7.6	62
824328	6.0	134
824330	6.8	6313
824333	6.4	8
824339	6.3	9
824375	5.5	1394
824378	7.4	76
824383	5.4	56
824397	7.4	20
824406	6.3	318
824412	6.3	108
824422	6.2	365
824425	7.2	18
824669	5.6	5
824687	8.0	9
824696	6.4	716
824700	2.5	12
824704	3.2	24
824747	7.8	216231
824758	7.0	16473
824767	7.7	7
824772	4.3	52
825664	8.5	8
825682	6.6	145
825728	3.8	504
825745	6.9	186
825746	8.2	28
825749	6.8	143
826024	5.8	841
826027	5.2	1922
826031	6.1	1193
826046	5.8	45
826068	5.6	10
826092	7.0	80
826099	6.2	193
826110	7.0	381
826117	3.8	5
826165	3.1	18
826175	4.8	257
826183	5.1	96
826188	4.3	27
826207	6.1	36
826218	6.0	5
826237	7.1	34
826507	5.2	671
826523	5.3	316
826529	4.9	16
826532	5.8	20
826533	6.1	12
826541	5.0	610
826542	4.8	67
826547	6.7	1026
826551	5.9	392
826558	4.6	144
826559	7.9	1742
826566	2.4	276
826570	5.2	1729
826587	4.7	597
826592	6.5	15
826593	3.4	632
826600	5.7	306
826606	6.7	4822
826608	7.7	9
826611	5.1	138
826613	5.6	379
826628	2.9	109
826631	6.5	7452
826637	9.0	21
826641	5.2	64
826711	6.7	3604
826736	7.2	6
826745	4.3	90
826751	3.5	307
826752	5.9	151
826756	6.0	1343
826763	8.0	6
826776	5.1	76
826816	6.8	30
826823	3.0	92
827170	5.7	788
827181	5.5	950
827183	6.5	95
827190	6.7	127
827192	5.5	582
827214	7.4	9
827503	7.5	24244
827517	7.4	8418
827526	8.2	29
827695	7.2	104
827700	6.7	228
827706	6.5	61
827711	6.4	37
827712	5.3	11
827713	7.1	1799
827714	2.8	146
827717	6.3	235
827724	7.5	12
827727	3.9	43
827729	5.0	641
827760	5.3	7
827763	5.3	39
827770	2.7	69
827778	5.8	462
827781	5.0	88
827786	4.8	487
827788	6.5	1882
827790	8.4	19
828054	5.3	58
828065	6.3	1087
828100	3.6	86
828103	4.5	1236
828114	5.5	70
828115	2.2	411
828120	6.3	143
828135	8.2	36
828158	5.8	2063
828159	2.8	103
828160	8.0	18
828376	6.0	230
828380	7.6	9
828385	4.8	8
828389	7.1	35
828393	5.6	3188
828401	6.3	7
828404	7.8	5
828420	6.4	32
828433	7.9	23
828443	6.4	7
828444	8.4	20
828445	6.9	11
828447	7.5	20
828451	8.2	40
828461	4.5	39
828558	4.4	21
828581	8.9	35
829086	6.8	187
829097	5.7	15
829098	6.9	3796
829114	6.9	85
829134	8.1	7
829141	5.8	12
829143	6.1	112
829150	6.3	158422
829154	6.9	57
829157	7.7	39
829176	3.6	6529
829177	5.9	34
829193	6.7	1770
829194	4.5	127
829198	8.1	26
829200	2.8	6
829202	5.8	816
829210	3.4	5
829238	7.7	20
829251	5.3	1160
829257	3.6	13
829269	8.7	926
829296	7.3	11
829297	7.5	11039
829318	5.1	41
829326	5.7	116
829421	2.8	702
829422	7.0	6
829424	4.1	2145
829427	7.3	50
829432	4.2	166
829434	6.9	14
829437	7.0	305
829441	5.6	70
829442	4.8	479
829459	6.7	25379
829463	8.3	12
829482	7.6	465120
830184	5.2	232
830195	6.5	18
830199	3.7	281
830209	6.7	20
830515	6.6	364388
830535	6.8	296
830538	3.3	396
830545	5.5	281
830558	6.7	20585
830570	6.6	6769
830575	6.7	58
830581	6.0	534
830588	7.2	5
830593	4.6	88
830632	7.9	37
830681	5.7	330
830700	6.9	1975
830896	5.6	213
830924	6.1	63
830938	5.0	352
830943	7.1	26
830968	6.4	203
830976	5.7	22
831272	6.0	32
831275	6.3	1153
831277	4.7	53
831279	3.7	851
831280	6.0	1286
831289	4.7	136
831298	6.5	27
831299	5.4	1058
831316	5.2	172
831328	8.5	28
831335	4.2	6
831341	6.8	97
831351	7.1	7
831354	5.7	27
831368	7.2	36
831374	7.4	22
831386	7.0	807
831387	6.4	333926
831390	1.2	698
831816	4.2	306
831840	7.1	1197
831848	7.5	321
831853	6.0	58
831854	5.3	39
831861	6.1	18
831865	5.7	175
831884	6.7	20335
831887	4.8	56575
831888	7.7	10859
831904	5.1	323
831925	5.1	17
832233	7.0	5
832266	7.2	140724
832284	5.4	208
832292	4.8	40
832293	5.9	39
832296	6.5	20
832297	7.5	35
832304	4.3	42
832318	5.7	1718
832324	6.4	11
832335	7.9	16
832347	5.9	269
832348	6.7	258
832365	4.8	28
832439	9.2	5
832449	7.1	1121
832455	5.1	52
832466	7.8	95
832483	4.7	7
832494	3.4	20
832510	4.1	44
832517	6.7	861
832848	8.6	16
832849	6.6	14
832865	5.0	110
832866	6.8	64
832902	7.9	80
832906	6.5	489
832937	7.0	454
832946	5.0	28
832951	6.0	71
832958	6.2	135
832971	7.2	412
833407	7.5	25
833422	7.2	421
833438	5.7	38
833444	8.1	759
833448	3.7	214
833463	5.9	12
833474	8.5	20
833476	3.8	2753
833481	5.9	14
833482	7.5	70
833484	4.6	860
833486	4.9	31
833488	7.3	14
833489	6.0	50
833493	4.2	36
833499	5.4	28
833501	6.6	172
833510	7.0	225
833529	7.1	168
833533	7.4	32
833537	4.6	33
833540	7.1	383
833545	7.5	82
833546	6.4	117
833547	5.3	25
833548	7.2	43
833553	5.5	3489
833557	6.1	5389
833561	6.7	1020
833563	6.0	6
833595	6.3	276
833606	6.8	27
833614	5.3	15
833617	8.5	8
833620	5.4	22
833878	7.8	9
833886	5.7	13
833943	7.8	28
833960	6.9	3925
833963	7.3	57
833998	6.4	17
834001	6.6	137076
834009	4.8	170
834102	6.9	1774
834170	7.3	1748
834171	6.5	138
834539	4.1	876
834540	5.2	455
834541	5.5	513
834558	6.8	200
834565	5.9	233
834888	8.1	42
834891	4.8	6
834893	6.9	17
834899	4.8	144
834900	4.9	385
834902	6.6	2335
834904	2.8	442
834906	3.2	218
834908	7.3	24
834927	5.8	61
834931	5.3	55
834932	8.2	6
834938	6.7	1026
834939	6.6	827
834940	6.8	6
834941	6.1	345
834942	5.7	103
834943	5.9	7
834944	6.2	142
834948	6.6	134
834951	6.7	242
834952	5.5	148
834955	7.2	575
834960	7.5	17
834961	3.3	209
834962	6.6	25
834965	3.7	218
834966	7.4	30
834967	2.5	448
835030	7.8	16
835034	5.5	795
835036	3.3	275
835053	3.6	419
835054	7.3	54
835063	8.3	6
835514	6.7	20
835775	4.7	653
835787	7.0	924
835802	4.6	233
835810	5.1	66
835819	6.9	36
835823	6.2	77
835826	8.2	16
835828	6.9	166
835834	7.6	860
835876	7.0	530
837156	6.2	5806
837559	4.9	238
837562	7.1	191168
837784	4.7	107
837786	5.1	135
837791	4.9	2700
837792	5.1	104
837794	6.9	41
837795	4.7	374
837796	4.7	5345
837800	6.5	1370
837802	5.2	129
837803	4.9	3966
837806	5.3	274
838192	6.7	1044
838193	5.1	110
838194	7.4	13
838221	7.2	157606
838224	5.9	404
838231	6.9	893
838232	5.6	37460
838233	6.7	990
838241	6.5	949
838247	5.9	33595
838254	5.3	1907
838261	5.6	10
838265	6.3	267
838269	2.7	81
838283	6.9	235963
838288	3.6	5
839716	6.2	33
839741	6.6	88
839742	7.3	1776
839764	6.7	30
839773	6.0	1009
839796	5.4	53
839811	7.3	948
839838	5.9	14
839852	5.8	12
839856	4.6	253
839861	8.5	19
839880	4.2	3429
839881	4.2	23
839884	7.9	39
839897	7.8	55
839925	7.6	25
839928	7.4	42
839935	6.4	91
839938	7.2	3000
839957	4.4	47
839960	5.8	143
839965	7.0	11
839967	8.2	2495
839969	5.1	11
839976	2.4	318
839980	5.8	72413
839990	6.6	19
840001	6.4	26
840014	6.1	9
840019	7.2	57
840026	4.7	58
840033	6.9	180
840034	5.9	41
840046	6.5	993
840272	3.6	418
840296	6.3	11
840298	7.6	5
840306	7.2	64
840322	7.2	9570
840348	6.0	36
840361	7.6	310245
840363	4.6	194
840375	4.7	153
840406	6.6	231
840407	8.8	15
841129	6.6	8
841133	8.0	6
841134	3.8	53
841138	5.9	102
841150	7.3	4293
841153	3.4	54
841173	6.5	112
841174	4.1	96
841175	7.2	1337
841179	7.5	77
841182	7.1	230
841185	6.6	50
841186	6.5	119
841393	6.4	149
841922	6.2	1182
841925	7.3	5068
841993	4.8	1667
842001	5.2	201
842022	7.2	12
842027	9.2	11
842035	6.4	8
842675	5.8	175
842730	3.1	35
842926	7.0	118192
842929	6.7	26830
843270	7.7	2538
843278	5.1	47
843282	5.9	76
843284	6.5	142
843287	7.0	392
843302	6.4	2159
843307	5.8	26
843326	8.2	6477
843327	4.3	230
843328	7.6	3245
843335	6.1	1113
843358	6.9	1424
843372	5.2	1381
843379	5.5	211
843383	6.5	49
843468	6.2	6
843469	7.7	24
843515	7.3	118
843521	8.1	52
843583	6.9	20
843600	7.4	5
843625	7.1	127
843839	7.4	35
843840	6.5	30
843841	7.9	11
843843	5.7	32
843846	6.1	8
843850	6.1	1710
843852	4.3	313
843858	3.6	114
843876	7.6	54
843878	3.1	923
843995	7.1	17
844012	2.0	292
844025	7.1	724
844283	6.0	123
844286	6.8	45168
844319	6.3	930
844341	6.3	15
844346	7.8	13
844347	7.4	1289
844358	7.2	34
844447	7.3	30
844449	6.4	269
844457	7.4	13015
844463	5.8	412
844466	8.6	19
844471	7.0	175592
844474	5.2	260
844479	6.4	49984
844489	6.2	457
844666	5.1	3376
844671	4.6	11523
844678	4.7	331
844699	9.0	5
844708	6.6	76087
844742	6.5	366
844747	5.3	42
844765	8.7	9
844847	7.9	485
844866	3.8	243
844872	8.1	24
844915	7.6	54
844948	6.4	1861
844993	4.8	10736
845046	7.0	28925
845423	6.6	78
845424	3.6	3998
845439	7.8	7520
845442	5.7	1203
845448	7.2	9920
845452	6.8	1452
845464	6.5	400
845474	6.3	1906
845477	6.7	76
845492	3.8	425
845494	6.2	339
845503	2.7	15
845527	3.9	435
845529	6.7	494
845535	2.7	475
845537	7.0	5423
845554	6.5	106
845558	4.9	8
845559	5.8	8
845949	5.7	202
845954	5.5	73
845965	4.4	199
845967	7.0	415
845968	3.4	102
845975	4.6	446
845986	6.2	432
845987	5.4	40
845996	7.5	8
846004	4.6	431
846015	5.2	151
846017	6.3	1551
846020	6.7	674
846024	4.8	38
846031	6.9	9
846033	5.9	88
846040	7.1	5555
846050	7.5	6
846058	5.1	41
846068	5.6	44
846069	7.1	390
846071	8.1	11
846092	2.0	148
846109	6.2	383
846111	6.3	33
846308	6.6	5132
846318	5.1	52
846668	6.1	385
846682	7.8	9
846695	6.8	61
846704	6.2	29
846732	5.7	81
846742	6.2	5
846770	7.2	5
847001	7.4	16
847050	7.3	2187
847093	7.0	12
847154	7.2	859
847166	2.6	774
847167	6.4	3430
847180	3.6	273
847183	6.2	475
847186	6.0	28
847202	2.8	75
847204	5.9	58
847205	8.5	12
847207	7.0	6
847211	8.1	35
847212	3.2	200
847214	5.4	238
847215	2.3	412
847216	4.1	101
847217	8.3	10
847219	6.7	57
847221	5.7	338
847487	6.5	612
847490	6.4	26
847502	6.6	31
847505	8.2	11
847510	6.3	145
847520	4.1	2491
847526	5.9	1208
847527	5.4	529
847531	4.1	101
847556	6.7	9
847567	6.4	67
847577	7.2	5
847733	4.5	172
847735	4.5	15
847743	5.5	220
847745	5.5	1778
847749	6.4	264
847750	6.1	247
847754	6.7	342
847758	6.4	33
847759	6.7	846
847764	5.2	403
847766	6.9	12
847770	6.8	538
847825	4.8	1437
847830	6.8	628
847833	5.4	715
847851	5.3	135
847858	5.1	15
847877	6.7	1103
847880	7.1	5981
847889	3.1	379
847895	4.7	906
847897	6.3	1561
847899	5.6	97
847901	7.8	21
848228	8.1	1115873
848281	5.7	3093
848489	3.9	30
848537	6.7	92852
848538	4.8	2954
848542	7.4	2570
848551	3.6	233
848552	4.9	1533
848554	3.8	710
848556	6.7	62
848557	5.7	43254
848577	5.7	202
848585	8.5	18
848586	5.3	58
848592	6.6	815
848596	7.1	453
848598	7.5	6
848613	5.3	144
848628	7.0	39
848638	3.0	94
849432	8.4	5
849437	6.0	33
849441	4.7	330
849454	7.6	16
849458	4.5	33
849466	5.3	376
849475	7.4	33
850247	5.4	11
850253	6.7	13530
850264	7.3	11
850284	2.2	741
850307	6.8	150
850359	7.2	38
850648	5.2	437
850664	3.5	152
850667	6.9	2476
850674	6.8	303
850677	4.6	2435
850678	6.2	13
850705	3.9	20
850709	5.2	180
850710	3.0	7
851191	6.4	380
851471	4.4	385
851515	7.4	1647
851530	5.8	4296
851532	6.7	1290
851577	8.0	9611
851578	7.7	56346
851579	6.2	113
852548	7.6	5
852713	5.5	70994
852726	6.2	2168
852937	3.1	171
852938	4.2	52
852940	3.6	484
852943	6.6	14
852953	7.5	14
852963	6.1	512
852965	4.8	42
852967	4.8	84
852970	4.8	146
852974	6.3	334
852975	3.6	185
852982	4.6	102
852984	7.2	33
852986	5.3	70
852987	3.8	180
852989	5.7	57
852991	9.2	24
852992	7.7	69
852996	2.3	262
853000	5.2	17
853002	6.3	7
853012	7.9	8
853096	6.3	6696
853101	7.0	6
853127	6.1	216
853129	6.0	124
853142	7.7	31
853146	6.5	83
853150	6.2	94
853157	6.1	122
853186	6.6	243
853187	6.8	20
853189	6.1	12
853195	7.2	46
853202	7.3	246
853208	4.6	8
853246	6.0	427
853253	7.1	16
853267	4.5	692
854114	6.9	174
854151	6.2	265
854155	7.0	93
854160	7.6	8
854161	4.1	170
854164	8.6	9
854172	6.3	15
854667	3.4	801
854669	5.7	71
854670	4.5	730
854672	6.5	1915
854676	5.5	35
854678	7.5	13093
854679	3.8	603
855006	5.3	46
855007	7.4	25
855011	5.8	588
855705	6.9	17
855721	6.0	47
855729	7.4	3321
855752	5.7	85
855761	6.0	106
855783	5.8	122
855784	6.4	310
855805	6.6	2554
855822	8.2	2107
855824	7.0	1737
855834	8.5	11
855843	6.5	529
855846	6.7	43
855852	7.6	1068
855860	6.9	588
855866	7.2	150
855877	6.9	24
855895	7.1	1530
855975	6.8	2604
856052	7.2	1520
856070	5.2	6
856092	6.6	13
856105	6.6	9
856108	7.6	46
856113	6.4	5
856162	6.3	71
856163	5.5	71
856195	8.2	26
856200	6.1	66
856204	5.0	9
856235	7.9	9
856262	4.6	27
856277	5.4	11
856280	7.4	14
856288	6.8	32957
856768	7.8	20
856775	6.1	39
856776	6.2	757
856778	6.9	3302
856789	5.9	639
856791	6.8	1125
856793	4.9	68
856796	6.0	133
856800	4.6	22
856803	3.7	488
856804	6.4	311
856810	4.6	17
856815	7.0	5
856831	3.7	308
857177	4.5	288
857190	6.1	17717
857191	7.7	39505
857262	7.3	6
857265	6.5	28143
857275	6.2	2244
857280	6.7	30
857285	6.7	68
857295	5.3	5363
857300	7.8	1372
857308	8.6	17
857330	7.7	14
857334	6.9	285
857343	6.3	180
857355	7.4	5451
857376	5.7	13051
857381	4.3	1026
857385	3.6	62
857395	5.7	35
857401	6.9	7
858411	3.2	2056
858422	5.7	82
858424	4.9	116
858425	8.1	9
858430	3.1	182
858433	4.2	1598
858436	2.8	722
858454	2.8	160
858455	3.8	102
858477	5.7	50
858479	6.2	21540
858484	7.2	17
858486	6.6	10612
858490	4.9	33
858492	7.7	3190
858497	6.5	351
858500	5.7	67
859163	5.2	133804
859164	6.2	354
859597	7.8	26
859627	5.2	39
859633	8.3	28
859635	6.3	9899
859641	4.5	13
859643	5.5	35
859644	6.9	521
859760	6.8	1722
859765	7.3	4907
860356	6.6	17
860387	5.2	177
860399	8.3	48
860418	7.1	34
860423	4.3	186
860450	6.4	58
860452	5.0	11
860454	7.1	1902
860458	6.7	9
860461	5.4	25
860462	4.3	341
860465	7.1	19
860474	6.1	104
860508	5.5	78
860516	5.5	194
860528	3.4	111
860535	6.7	9
860537	4.9	8
860548	3.1	10
860550	6.7	43
860578	7.9	35
860834	8.3	17
860835	3.8	144
860837	6.9	78
860866	6.2	2575
860870	5.8	645
860899	7.7	23
860906	8.0	12964
860907	7.0	7485
861348	5.3	43
861350	4.6	373
861365	3.7	29
861366	6.3	6
861686	6.8	8
861689	6.6	64151
861701	2.2	555
861704	6.1	1207
861711	8.8	17
861721	5.4	9
861733	4.2	43
861739	8.1	89566
861747	4.8	83
861759	6.7	7
861770	6.4	28
861772	4.6	431
861774	5.4	42
861777	6.4	58
861779	5.7	49
861781	6.4	39
862465	8.6	10
862467	6.0	49534
862653	4.5	158
862677	5.0	150
862688	5.6	36
862711	6.7	248
862748	5.7	1221
862826	7.1	869
862846	6.9	65138
862856	6.8	70505
862882	6.3	35
862884	6.5	33
862911	7.1	87
862928	6.6	5
862930	6.9	209
862934	7.4	8
862935	3.6	55
862940	7.7	34
862943	6.5	37
862946	6.2	965
862966	6.0	93
863021	6.6	13
863041	6.6	884
863055	6.6	5
863058	4.0	5
863068	6.3	127
863087	6.0	43
863091	7.2	251
863092	5.6	87
863093	3.7	77
863095	3.5	121
863103	5.3	25
863111	3.8	51
863117	4.7	28
863119	7.6	17
863122	4.5	36
863131	6.6	78
863135	7.2	45
864326	6.4	111
864331	4.0	376
864335	6.8	12
864684	5.5	271
864691	6.0	201
864751	5.7	186
864761	6.9	69469
864767	5.8	5
864770	7.0	2297
864779	3.8	333
864835	6.8	54791
864879	6.8	6
864880	5.0	11
864911	5.4	219
864918	4.9	587
864921	6.2	113
864977	6.6	141
864991	8.3	6
865297	7.3	8063
865438	7.0	610
865441	4.7	72
865448	4.1	115
865496	6.2	690
865533	5.5	19
865554	5.0	15052
865556	6.6	94540
865557	6.5	75
865559	5.9	16685
865560	5.2	1152
865561	5.0	583
865868	5.1	215
865878	7.2	11
865911	6.6	11
865924	6.8	638
865929	4.2	81
865939	5.2	14
865950	3.5	218
865951	6.1	2119
867189	8.1	32
867191	6.0	38
867205	4.3	384
867235	4.5	115
867241	7.0	275
867267	5.5	20
867270	5.8	44
867271	4.8	206
867280	4.1	95
867284	6.0	104
867294	2.7	137
867295	3.5	206
867303	3.9	297
867306	4.9	25
867329	7.0	214
867332	5.0	7
867334	6.5	3636
867336	4.6	267
867337	6.8	153
867359	5.6	68
867396	6.3	203
867401	4.6	138
867403	4.2	167
867404	3.6	180
867411	6.2	106
867444	5.5	11
867460	5.3	53
867462	8.2	36
867464	4.3	662
867465	7.1	547
867591	4.7	2534
867594	8.0	23
867595	5.4	47
867605	5.4	16
867609	5.6	635
868987	6.9	8
869039	3.2	162
869111	7.0	5
869118	3.4	144
869152	5.4	2926
869155	6.8	33
869162	4.7	38
869951	6.0	18
869959	5.4	58
869977	6.7	7703
869994	6.9	10841
870089	6.4	2144
870090	7.3	14122
870101	4.8	106
870105	4.0	128
870111	7.7	94915
870118	7.2	68
870120	7.2	13
870122	6.4	2279
870151	6.3	51
870157	3.4	273
870165	6.4	27
870176	4.9	114
870193	7.9	96
870195	6.6	1863
870197	4.0	10
870204	5.9	7927
870208	8.7	15
870209	4.5	536
870211	7.0	6829
870222	5.7	247
870915	6.4	255
870921	4.1	726
870937	4.3	2628
870944	6.9	635
870958	6.1	1934
870967	7.6	1064
870969	5.6	129
870984	6.6	101028
870987	6.2	39
871000	6.8	301
871006	7.1	150
871011	7.2	9
871012	7.7	391
871015	6.1	585
871016	5.0	440
871018	3.8	6
871020	4.2	631
871026	3.4	416
871426	6.0	37168
871438	7.1	290
871509	6.1	550
871510	8.2	62228
871511	5.3	228
871512	5.7	571
871513	4.0	71
871857	4.8	78
871862	7.1	48
871864	4.9	292
871865	4.4	305
871869	6.0	115
871886	4.0	494
871890	6.2	16
871891	5.0	7
871893	4.8	139
871896	6.4	167
871902	7.6	32
871903	6.7	14
871968	5.5	78
871969	6.8	14
871971	5.9	29
871975	6.2	104
871977	5.8	448
871988	6.9	11
871989	7.0	79
872002	5.5	12
872007	7.1	260
872018	7.0	29
872019	7.5	36
872020	7.1	605
872021	6.2	5
872022	7.6	2506
872023	4.5	8
872025	6.5	150
872026	6.2	187
872027	7.2	25
872029	6.4	113
872036	6.7	162
872094	7.6	595
872099	7.1	117
872123	6.8	137
872161	7.2	21
872190	3.4	1581
872202	7.4	773
872216	7.4	5
872223	6.2	26
872224	7.2	1808
872229	5.6	68
872230	4.8	17844
872231	6.0	11
872236	6.7	215
872245	5.4	608
872249	5.0	130
872253	5.6	46
872257	4.0	11
872264	2.7	50
872286	6.1	7
872288	7.1	7
872291	2.1	52
872293	7.1	14
872295	7.3	27
872314	4.3	573
872318	4.8	68
872329	4.5	30
872331	7.0	14
872335	3.6	378
872339	4.7	35
873587	5.3	39
873597	6.9	23
873623	5.3	120
873625	8.0	6
873886	6.2	57902
874268	7.4	44
874271	5.6	2811
874279	2.9	45
874292	3.4	178
874306	3.9	1081
874314	3.8	239
874317	7.6	322
874319	7.2	16
874320	6.1	16
874423	5.6	2486
874425	5.0	1696
874426	7.6	15
905611	6.9	26
905613	7.8	10
905618	6.4	495
905629	7.6	11
905633	4.2	353
905642	4.5	156
905979	7.4	1133
905990	6.6	24
906013	2.8	281
906014	5.2	457
906035	6.4	9
906048	7.0	22
906058	7.8	6
906064	4.9	127
906083	6.5	1529
906108	5.8	11292
906319	5.8	584
906325	4.5	688
906326	6.1	1918
906327	7.1	14
906564	6.8	374
906606	4.9	22
906609	6.6	11
906626	5.8	5
906656	5.3	10
906661	7.3	22
906665	6.3	13713
906666	7.9	49
906671	5.1	151
906727	5.5	241
906734	5.5	9588
906743	7.7	295
906745	3.4	45
906747	6.1	95
906752	6.5	270
906773	5.1	581
906775	7.5	39
906777	6.0	969
906778	6.2	1866
906782	5.4	19
906783	6.6	297
907134	7.3	1755
907301	4.5	562
907305	5.3	815
907618	7.4	843
907619	6.6	1325
907620	7.4	18
907624	6.6	89
907632	3.2	156
907648	7.3	32
907652	6.6	491
907656	5.9	7
907657	7.9	102113
907664	6.5	183
907668	5.9	31
907674	7.6	1701
907678	5.6	180
907680	5.7	2009
907681	3.0	1015
907731	5.7	13
907840	6.6	407
907842	7.2	162
907843	6.6	215
907848	6.6	3059
907852	6.6	43
907853	5.9	138
907859	6.7	45
907870	5.3	389
907891	9.0	5
907901	8.3	6
909012	4.9	10
909388	6.2	1738
909808	6.0	5
909824	7.4	69
910553	7.0	9
910554	7.1	29339
910555	3.2	32
910559	7.7	5086
910574	6.1	49
910577	5.4	30
910868	3.7	689
910869	6.6	246
910872	8.4	42
910885	5.1	5013
910886	5.3	30
910888	7.1	639
910890	6.7	42
910898	6.8	87
910904	3.7	506
910905	6.1	14710
910909	6.2	11
910911	5.9	352
910915	5.3	337
910917	7.5	86
910926	7.2	38
910935	6.8	181
910936	7.0	282167
910941	6.1	74
910949	7.0	88
910955	7.4	897
910958	6.5	665
910970	8.4	853666
910993	4.0	518
910999	7.7	13
911004	3.3	79
911024	7.0	757
912587	7.9	303
912588	5.8	5
912591	8.1	61
912593	8.3	7745
912597	6.2	6926
913354	5.7	27874
913401	5.7	3460
913405	4.1	23
913413	4.1	1944
913425	7.2	34563
913445	6.3	18410
913446	4.5	1187
913968	7.1	24385
914362	4.2	25
914363	3.5	153
914366	7.4	30
914373	6.0	9
914380	7.4	75
914382	6.5	1336
914796	2.5	128
914797	6.8	13416
914798	7.8	158994
914799	5.2	978
914800	7.5	34
914805	4.8	208
914823	4.0	80
914837	5.8	6192
914844	7.2	8
914845	5.7	409
914852	7.2	10
914863	7.1	78451
915739	4.0	73
915747	8.3	34
915749	7.1	343
918514	8.0	26
918520	7.4	9
918529	3.2	354
918531	6.8	33
918553	7.7	24
918554	2.7	769
918557	6.1	1318
918561	6.4	595
918566	5.6	27
918575	6.1	4068
918579	6.0	28
918626	7.3	9
918627	4.1	1162
918628	6.3	1836
918629	4.0	23
918630	3.8	286
918639	7.4	41
918645	5.3	1176
918927	7.5	109738
918940	6.3	140146
920452	6.9	150
920454	5.7	566
920457	7.3	5470
920458	7.3	15886
920459	6.7	2525
920460	6.6	742
920461	6.4	1237
920464	7.8	5107
920466	6.6	68
920468	5.3	112
920470	6.7	5227
920473	6.8	2182
920476	5.1	175
920783	8.0	11
920869	7.2	6
920910	5.4	14
921777	6.3	14
921811	6.6	51
921843	6.5	29
922354	5.9	563
922358	4.5	184
922366	4.7	346
922379	7.7	856
922395	7.2	20
922396	5.4	5
922403	6.5	31
922424	6.7	160
922428	7.8	37
922455	6.8	174
922465	4.6	14
922499	6.5	25
922500	7.0	69
922522	6.5	260
922532	5.7	18
922547	5.3	2113
922564	6.5	87
922568	6.5	49
922570	5.7	48
922617	6.9	96
922641	5.2	237
922642	4.9	3506
922658	3.2	5
923600	6.0	3908
923612	6.2	461
923653	3.0	771
923668	7.8	26
923671	5.0	44
923683	6.0	1348
923688	6.5	215
923703	7.3	703
923714	7.4	1516
923719	7.0	498
923759	7.4	97
923771	6.4	28
923779	6.2	729
923811	7.8	14683
923854	6.6	20
923869	7.3	588
923884	6.1	93
923919	6.4	8
923923	6.4	334
923954	5.6	208
923985	5.5	570
924001	5.7	10
924003	6.2	386
924004	6.2	37
924129	6.8	21198
924134	4.8	827
924151	6.2	334
924212	3.6	110
924213	6.9	784
924219	5.3	202
924225	6.7	727
924229	6.8	468
924232	3.2	69
924234	3.5	288
924248	6.5	59
924249	2.4	175
924252	6.6	538
924258	4.6	205
924260	7.0	537
924262	7.4	391
924266	8.3	36
924271	5.0	209
924274	6.5	873
924297	4.9	63
924317	7.4	2887
924461	7.5	146
924468	4.6	494
924510	7.3	51
924518	4.1	440
925058	8.0	905
925081	7.7	922
925121	6.3	20
